ID	entity	group	role	mbfc	RE	HI	CO	MO	EC
317	politicians	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	False	False	True	False	False
317	journalists	MEDIA_JOURNALISTS	villain	right_bias	False	False	True	False	False
317	The New York Times'	MEDIA_JOURNALISTS	villain	right_bias	False	False	True	False	False
317	Pielke	SCIENCE_EXPERTS_SCI.REPORTS	victim	right_bias	False	False	True	False	False
317	scientists	SCIENCE_EXPERTS_SCI.REPORTS	villain	right_bias	False	False	True	False	False
317	University of Colorado professor Roger Pielke Jr	SCIENCE_EXPERTS_SCI.REPORTS	victim	right_bias	False	False	True	False	False
317	University of Colorado professor Roger Pielke Jr.	SCIENCE_EXPERTS_SCI.REPORTS	hero	right_bias	False	False	True	False	False
317	University of Colorado professor Roger Pielke Jr.	SCIENCE_EXPERTS_SCI.REPORTS	victim	right_bias	False	False	True	False	False
320	Pope Francis	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	True	False	True	True	True
320	Pope Francis	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	True	False	True	True	True
320	Big Oil	INDUSTRY_EMISSIONS	villain	right_bias	True	False	True	True	True
320	Manufacturing Sector	INDUSTRY_EMISSIONS	victim	right_bias	True	False	True	True	True
320	a tax on carbon dioxide pollution	LEGISLATION_POLICIES_RESPONSES	hero	right_bias	True	False	True	True	True
322	The GOP	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	False	False	False	False	True
322	the GOP (controlling the Senate and White House)	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	False	False	False	False	True
322	Rooney	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	False	False	False	False	True
322	us	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	right_bias	False	False	False	False	True
322	legislation	LEGISLATION_POLICIES_RESPONSES	hero	right_bias	False	False	False	False	True
322	legislation	LEGISLATION_POLICIES_RESPONSES	villain	right_bias	False	False	False	False	True
322	legislation	LEGISLATION_POLICIES_RESPONSES	victim	right_bias	False	False	False	False	True
324	Environmental left	ENV.ORGS_ACTIVISTS	villain	right_bias	False	True	True	True	False
324	a carbon tax initiative favored by activists	LEGISLATION_POLICIES_RESPONSES	villain	right_bias	False	True	True	True	False
324	Climate scientist Cliff Mass	SCIENCE_EXPERTS_SCI.REPORTS	victim	right_bias	False	True	True	True	False
326	employees	INDUSTRY_EMISSIONS	victim	right_bias	False	False	False	False	False
326	WeWork	INDUSTRY_EMISSIONS	hero	right_bias	False	False	False	False	False
326	WeWork	INDUSTRY_EMISSIONS	villain	right_bias	False	False	False	False	False
327	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	True	False	True	False	False
327	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	right_bias	True	False	True	False	False
327	the Washington Post and others	MEDIA_JOURNALISTS	villain	right_bias	True	False	True	False	False
327	the best-available science	SCIENCE_EXPERTS_SCI.REPORTS	hero	right_bias	True	False	True	False	False
330	carbon dioxide emissions	INDUSTRY_EMISSIONS	villain	right_bias	True	False	True	False	True
330	gas prices	INDUSTRY_EMISSIONS	victim	right_bias	True	False	True	False	True
330	a tax on carbon dioxide emissions	LEGISLATION_POLICIES_RESPONSES	hero	right_bias	True	False	True	False	True
331	A federal judge	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	True	False	False	False	False
331	U.S. State Department	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	True	False	False	False	False
331	udge Brian Morris of the U.S. District Court	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	True	False	False	False	False
331	the Keystone XL pipeline	INDUSTRY_EMISSIONS	villain	right_bias	True	False	False	False	False
331	the TransCanada Corporation	INDUSTRY_EMISSIONS	villain	right_bias	True	False	False	False	False
331	the TransCanada Keystone Pipeline	INDUSTRY_EMISSIONS	villain	right_bias	True	False	False	False	False
332	A federal judge	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	True	False	True	False	True
332	A federal judge	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	True	False	True	False	True
332	Congress	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	True	False	True	False	True
332	two California cities waging a legal battle	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	True	False	True	False	True
332	two California cities waging a legal battle	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	right_bias	True	False	True	False	True
332	ExxonMobil	INDUSTRY_EMISSIONS	victim	right_bias	True	False	True	False	True
333	manipulative climate activists	ENV.ORGS_ACTIVISTS	villain	right_bias	False	True	True	False	True
333	a middle class that sees itself squeezed	GENERALPUBLIC	victim	right_bias	False	True	True	False	True
333	elites	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	False	True	True	False	True
333	economic freedom	INDUSTRY_EMISSIONS	hero	right_bias	False	True	True	False	True
334	the nearly 350,000-acre Mendocino Complex Fire	ANIMALS_NATURE_ENVIRONMENT	victim	right_bias	True	False	True	False	False
334	environmentalists	ENV.ORGS_ACTIVISTS	villain	right_bias	True	False	True	False	False
334	Forest Service	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	True	False	True	False	False
334	West Coast states	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	right_bias	True	False	True	False	False
334	environmental laws	LEGISLATION_POLICIES_RESPONSES	villain	right_bias	True	False	True	False	False
334	land management	LEGISLATION_POLICIES_RESPONSES	hero	right_bias	True	False	True	False	False
338	bird population	ANIMALS_NATURE_ENVIRONMENT	victim	right_bias	False	False	True	False	True
338	Birds	ANIMALS_NATURE_ENVIRONMENT	victim	right_bias	False	False	True	False	True
338	local aquatic ecosystem	ANIMALS_NATURE_ENVIRONMENT	victim	right_bias	False	False	True	False	True
338	Wind farms	GREEN_TECHNOLOGY_INNOVATION	villain	right_bias	False	False	True	False	True
338	a small offshore wind farm	GREEN_TECHNOLOGY_INNOVATION	villain	right_bias	False	False	True	False	True
339	taxpayers	GENERALPUBLIC	victim	right_bias	True	False	True	False	True
339	Progressive cities	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	True	False	True	False	True
339	U.S. Courts	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	True	False	True	False	True
339	US District Judge William Alsup	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	True	False	True	False	True
344	we	GENERALPUBLIC	hero	right_bias	True	False	False	False	True
344	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	True	False	False	False	True
344	Free market	INDUSTRY_EMISSIONS	hero	right_bias	True	False	False	False	True
344	the Paris climate agreement	LEGISLATION_POLICIES_RESPONSES	villain	right_bias	True	False	False	False	True
345	the atmosphere	ANIMALS_NATURE_ENVIRONMENT	victim	right_bias	True	False	False	False	False
345	The environment	ANIMALS_NATURE_ENVIRONMENT	victim	right_bias	True	False	False	False	False
345	water quality	ANIMALS_NATURE_ENVIRONMENT	victim	right_bias	True	False	False	False	False
345	wildlife	ANIMALS_NATURE_ENVIRONMENT	victim	right_bias	True	False	False	False	False
345	human health	GENERALPUBLIC	victim	right_bias	True	False	False	False	False
345	Pruitt	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	True	False	False	False	False
345	the Environmental Protection Agency	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	True	False	False	False	False
345	the Environmental Protection Agency	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	True	False	False	False	False
345	Ethanol	INDUSTRY_EMISSIONS	villain	right_bias	True	False	False	False	False
345	ethanol into the U.S. gas supply	INDUSTRY_EMISSIONS	villain	right_bias	True	False	False	False	False
345	Envrionmental laws	LEGISLATION_POLICIES_RESPONSES	hero	right_bias	True	False	False	False	False
351	activist shareholders	ENV.ORGS_ACTIVISTS	villain	right_bias	False	False	False	False	False
351	other energy companies	INDUSTRY_EMISSIONS	victim	right_bias	False	False	False	False	False
351	Shell	INDUSTRY_EMISSIONS	hero	right_bias	False	False	False	False	False
354	the ' Green Sahara'	ANIMALS_NATURE_ENVIRONMENT	victim	right_bias	False	False	False	False	False
354	Climate change	CLIMATECHANGE	villain	right_bias	False	False	False	False	False
354	pastoralists	GENERALPUBLIC	hero	right_bias	False	False	False	False	False
354	Sustainable pastoralism	GREEN_TECHNOLOGY_INNOVATION	hero	right_bias	False	False	False	False	False
358	environment	ANIMALS_NATURE_ENVIRONMENT	victim	right_bias	False	False	True	False	False
358	California Democratic Gov. Jerry Brown	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	False	False	True	False	False
358	net negative emissions	INDUSTRY_EMISSIONS	hero	right_bias	False	False	True	False	False
361	people	GENERALPUBLIC	victim	right_bias	True	False	False	False	True
361	Wyoming's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	right_bias	True	False	False	False	True
361	Reliance on fossil fuels	INDUSTRY_EMISSIONS	villain	right_bias	True	False	False	False	True
361	plans	LEGISLATION_POLICIES_RESPONSES	hero	right_bias	True	False	False	False	True
361	Wind energy	GREEN_TECHNOLOGY_INNOVATION	hero	right_bias	True	False	False	False	True
363	Americans	GENERALPUBLIC	victim	right_bias	True	False	False	False	False
363	Californians	GENERALPUBLIC	victim	right_bias	True	False	False	False	False
363	EPA	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	True	False	False	False	False
363	power plant and industrial smokestacks	INDUSTRY_EMISSIONS	villain	right_bias	True	False	False	False	False
363	vehicle emissions	INDUSTRY_EMISSIONS	villain	right_bias	True	False	False	False	False
363	Envrionmental laws	LEGISLATION_POLICIES_RESPONSES	hero	right_bias	True	False	False	False	False
363	the American Lung Association's	SCIENCE_EXPERTS_SCI.REPORTS	hero	right_bias	True	False	False	False	False
366	NGOs and Non-profit organisations	ENV.ORGS_ACTIVISTS	hero	right_bias	True	True	False	False	True
366	Ulaanbaatar residents	GENERALPUBLIC	victim	right_bias	True	True	False	False	True
366	Mongolian Government	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	True	True	False	False	True
366	the government	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	True	True	False	False	True
366	the government	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	True	True	False	False	True
366	carbon pollution	INDUSTRY_EMISSIONS	villain	right_bias	True	True	False	False	True
366	smog	INDUSTRY_EMISSIONS	villain	right_bias	True	True	False	False	True
367	Numerous jurisdictions	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	False	False	True	False	False
367	energy companies	INDUSTRY_EMISSIONS	victim	right_bias	False	False	True	False	False
367	Lawsuits against energy companies	LEGISLATION_POLICIES_RESPONSES	villain	right_bias	False	False	True	False	False
367	The Union of Concerned Scientists	SCIENCE_EXPERTS_SCI.REPORTS	villain	right_bias	False	False	True	False	False
369	carbon tax supporters	ENV.ORGS_ACTIVISTS	villain	right_bias	False	False	True	False	True
369	Green activists	ENV.ORGS_ACTIVISTS	villain	right_bias	False	False	True	False	True
369	carbon tax proposal	LEGISLATION_POLICIES_RESPONSES	villain	right_bias	False	False	True	False	True
370	Forest management	ANIMALS_NATURE_ENVIRONMENT	hero	right_bias	True	False	True	False	False
370	California forests	ANIMALS_NATURE_ENVIRONMENT	victim	right_bias	True	False	True	False	False
370	California's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	True	False	True	False	False
370	California's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	right_bias	True	False	True	False	False
370	California's environmental laws	LEGISLATION_POLICIES_RESPONSES	villain	right_bias	True	False	True	False	False
370	forest management policies	LEGISLATION_POLICIES_RESPONSES	hero	right_bias	True	False	True	False	False
371	America's GDP	INDUSTRY_EMISSIONS	victim	right_bias	False	False	False	False	False
371	outdated climate modeling	SCIENCE_EXPERTS_SCI.REPORTS	villain	right_bias	False	False	False	False	False
371	The report	SCIENCE_EXPERTS_SCI.REPORTS	villain	right_bias	False	False	False	False	False
374	President Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	True	False	False	False	False
374	the world's leaders	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	True	False	False	False	False
374	Paris Accord	LEGISLATION_POLICIES_RESPONSES	hero	right_bias	True	False	False	False	False
375	wildfires	ANIMALS_NATURE_ENVIRONMENT	villain	right_bias	False	False	True	False	False
375	mad-made global warming	CLIMATECHANGE	villain	right_bias	False	False	True	False	False
375	Californians	GENERALPUBLIC	victim	right_bias	False	False	True	False	False
375	California	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	right_bias	False	False	True	False	False
375	Trump Says 'Bad Environmental Laws' Made Deadly California Wildfires Even Worse President Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	False	False	True	False	False
375	Bad' environmental laws	LEGISLATION_POLICIES_RESPONSES	villain	right_bias	False	False	True	False	False
378	California	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	right_bias	False	False	True	False	True
378	the Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	False	False	True	False	True
379	Hurricane Florence	ANIMALS_NATURE_ENVIRONMENT	villain	right_bias	False	False	False	False	False
379	global warming	CLIMATECHANGE	villain	right_bias	False	False	False	False	False
379	North Carolina	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	right_bias	False	False	False	False	False
379	Green policies	LEGISLATION_POLICIES_RESPONSES	hero	right_bias	False	False	False	False	False
381	The United Nations Intergovernmental Panel On Climate Change's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	False	False	True	False	False
381	Mediterranean	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	right_bias	False	False	True	False	False
381	North America	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	right_bias	False	False	True	False	False
381	global economy	INDUSTRY_EMISSIONS	victim	right_bias	False	False	True	False	False
381	Media outlets	MEDIA_JOURNALISTS	villain	right_bias	False	False	True	False	False
381	other media outlets	MEDIA_JOURNALISTS	villain	right_bias	False	False	True	False	False
381	University of Colorado professor Roger Pielke, Jr.	SCIENCE_EXPERTS_SCI.REPORTS	hero	right_bias	False	False	True	False	False
382	Rose Strauss	ENV.ORGS_ACTIVISTS	hero	right_bias	False	True	True	False	True
382	Rose Strauss	ENV.ORGS_ACTIVISTS	villain	right_bias	False	True	True	False	True
382	Gov. Tom Wolf	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	right_bias	False	True	True	False	True
382	Fossil fuel industry	INDUSTRY_EMISSIONS	villain	right_bias	False	True	True	False	True
383	oil and gas drilling operations	INDUSTRY_EMISSIONS	victim	right_bias	False	False	True	False	True
383	Envrionmental policy	LEGISLATION_POLICIES_RESPONSES	hero	right_bias	False	False	True	False	True
383	The ballot measure, called Initiative 1631	LEGISLATION_POLICIES_RESPONSES	villain	right_bias	False	False	True	False	True
384	energy companies	INDUSTRY_EMISSIONS	victim	right_bias	False	False	True	False	True
384	oil companies	INDUSTRY_EMISSIONS	victim	right_bias	False	False	True	False	True
384	Matt Pawa	SCIENCE_EXPERTS_SCI.REPORTS	villain	right_bias	False	False	True	False	True
384	Vic Sher	SCIENCE_EXPERTS_SCI.REPORTS	villain	right_bias	False	False	True	False	True
384	Vic Sher	SCIENCE_EXPERTS_SCI.REPORTS	villain	right_bias	False	False	True	False	True
386	global warming	CLIMATECHANGE	villain	right_bias	False	False	False	False	False
386	the Central American migrant	GENERALPUBLIC	victim	right_bias	False	False	False	False	False
386	Former Vice President Al Gore	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	right_bias	False	False	False	False	False
387	Earth's Biodiversity	ANIMALS_NATURE_ENVIRONMENT	victim	right_bias	False	False	False	False	False
387	species	ANIMALS_NATURE_ENVIRONMENT	victim	right_bias	False	False	False	False	False
387	Man-made global change	CLIMATECHANGE	villain	right_bias	False	False	False	False	False
387	humans	GENERALPUBLIC	villain	right_bias	False	False	False	False	False
388	envrionmentalism	ENV.ORGS_ACTIVISTS	villain	right_bias	False	True	True	True	True
388	a middle class that sees itself squeezed	GENERALPUBLIC	victim	right_bias	False	True	True	True	True
