id,_source,_mbfc,_opinion,_year,_text,ar1_LL,ar1_CA,ar1_AR,ar1_DA,ar1a_LL,ar1a_CA,ar1a_AR,ar1a_DA,ar2_LL,ar2_CA,ar2_AR,ar2_DA,ar3_LL,ar3_CA,ar3_AR,ar3_DA,ar4_LL,ar4_CA,ar4_AR,ar4_DA,ar5_LL,ar5_CA,ar5_AR,ar5_DA,hi1_LL,hi1_CA,hi1_AR,hi1_DA,hi2_LL,hi2_CA,hi2_AR,hi2_DA,hi5_LL,hi5_CA,hi5_AR,hi5_DA,co1_LL,co1_CA,co1_AR,co1_DA,co2_LL,co2_CA,co2_AR,co2_DA,co3_LL,co3_CA,co3_AR,co3_DA,mo1_LL,mo1_CA,mo1_AR,mo1_DA,mo2_LL,mo2_CA,mo2_AR,mo2_DA,mo3_LL,mo3_CA,mo3_AR,mo3_DA,ec1_LL,ec1_CA,ec1_AR,ec1_DA,ec2_LL,ec2_CA,ec2_AR,ec2_DA,ec3_LL,ec3_CA,ec3_AR,ec3_DA,comm_LL,comm_CA,comm_AR,comm_DA,ar6_LL,ar6_CA,ar6_AR,ar6_DA,ar7_LL,ar7_CA,ar7_AR,ar7_DA,hi3_LL,hi3_CA,hi3_AR,hi3_DA,hi4_LL,hi4_CA,hi4_AR,hi4_DA,co4_LL,co4_CA,co4_AR,co4_DA,ar6_ents_LL,ar6_ents_CA,ar6_ents_AR,ar6_ents_DA,ar7_ents_LL,ar7_ents_CA,ar7_ents_AR,ar7_ents_DA,hi3_ents_LL,hi3_ents_CA,hi3_ents_AR,hi3_ents_DA,hi4_ents_LL,hi4_ents_CA,hi4_ents_AR,hi4_ents_DA,ar1a_ents_LL,ar1a_ents_CA,ar1a_ents_AR,ar1a_ents_DA,co4_ents_winner_LL,co4_ents_winner_CA,co4_ents_winner_AR,co4_ents_winner_DA,co4_ents_loser_LL,co4_ents_loser_CA,co4_ents_loser_AR,co4_ents_loser_DA
545,yahoonews,left_center_bias,False,2018,-1,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,,-1,-1,,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,[],-1,-1,['other'  'Climate policy'],['other'  'California â\x80\x99s environmental policies; Trump'],-1,-1,['climate change 6'],['other'  'California'],-1,-1,['California â\x80\x99s 1'],[],-1,-1,[],"[""Cal Fire official on Trump's wildfire theories: 'I donâ\x80\x99t know what he's getting at'""]",-1,-1,"[""President Trump makes inaccurate statements about California's environmental policy and does not acknowledge links between wildfires and climate change in the state ""]",[],-1,-1,[],[],-1,-1,[]
738,The Guardian,left_center_bias,False,2017,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,['Bernie Sanders 0'],[],-1,-1,['other'  'Trump administration'],['Donald Trump â\x80\x99s 4'],-1,-1,['other'],[],-1,-1,[],[],-1,-1,['Bernie Sanders criticises Trump environmental agenda. '],['Bernie Sanders takes aim at Trump on climate ahead of march in DC'],-1,-1,[],[],-1,-1,[],[],-1,-1
516,bbc,left_center_bias,False,2018,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  'Endangered Species Act ESA'],['Trump 0'],-1,-1,['Trump 0'],['Trump 0'],-1,-1,['other'  'threatened plant and animal species'],['species 3'],-1,-1,[],[],-1,-1,"[""The cost of Trump's Endangered Species Act proposal""]",['Animals can go extinct or be endangered because of the new changes Trump made to the Endangered Species Act '],-1,-1,[],[],-1,-1,[],[],-1,-1
265,dailymail,questionable_source,False,2019,-1,yes,yes,-1,yes,yes,yes,-1,yes,no,yes,-1,no,no,yes,-1,no,yes,n/a: problem is resolved,-1,yes,no,no,-1,yes,yes,no,-1,no,yes,no,-1,yes,yes,no,-1,no,yes,yes,-1,yes,yes,yes,-1,yes,no,yes,-1,yes,no,no,-1,no,no,no,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,yes,,,-1,,yes,yes,-1,yes,no,yes,-1,no,no,yes,-1,no,no,yes,-1,no,yes,yes,-1,yes,['Global warming activist Greta Thunberg 0'],['Global warming activist Greta Thunberg 0'],-1,['Global warming activist Greta Thunberg 0'],[],['President Trump 1'],-1,[],[],['President Trump 1'],-1,[],[],['Global warming activist Greta Thunberg 0'],-1,[],['Donald Trump mocks teen global warming hero Greta Thunberg'],['Donald Trump mocks teen global warming hero Greta Thunberg'],-1,['Donald Trump mocks teen global warming hero Greta Thunberg'],['Global warming activist Greta Thunberg 0'],['Global warming activist Greta Thunberg 0'],-1,['Global warming activist Greta Thunberg 0'],['President Trump 1'],['President Trump 1'],-1,['President Trump 1']
219,npr,left_center_bias,False,2019,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['California 1'],['Environmental Protection Agency Administrator Andrew Wheeler 2'],-1,-1,['The Trump administration 0'],['The Trump administration 0'],-1,-1,['California 1'],['California 1'],-1,-1,[],[],-1,-1,['Trump Administration Escalates Battle Over Environmental Regulations With California'],['Trump Administration Escalates Battle Over Environmental Regulations With California'],-1,-1,[],[],-1,-1,[],[],-1,-1
789,The Guardian,left_center_bias,False,2017,-1,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,no,no,no,-1,no,no,no,-1,no,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,yes,-1,no,no,yes,-1,no,no,yes,-1,no,,,-1,,yes,yes,-1,no,yes,yes,-1,yes,no,yes,-1,no,no,no,-1,no,no,no,-1,no,['other'  'Climate activists'],['senator 5'],-1,[],['other'  'Trump administration'],['The US Environmental Protection Agency â\x80\x99s main climate change website 0'],-1,['Trump 2'],[],['other'  'human health'],-1,[],[],[],-1,[],['EPA wipes its climate change site as protesters march in Washington'],['EPA wipes its climate change site as protesters march in Washington'],-1,['EPA wipes its climate change site as protesters march in Washington'],[],[],-1,[],[],[],-1,[]
310,dailymail,questionable_source,False,2019,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,['other'  'Renewables'],['the US 1'],-1,-1,['coal 4'],['The trend 2'],-1,-1,[],[],-1,-1,[],[],-1,-1,['The US produced more energy from renewable sources than from coal for the first time ever in April'],['The US produced more energy from renewable sources than from coal for the first time ever in April'],-1,-1,['other'  'Renewables'],[],-1,-1,['coal 4'],[],-1,-1
369,thedailycaller,right_bias,False,2018,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,,,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,[],[],-1,-1,['other'  'carbon tax supporters'],['other'  'Green activists; carbon tax proposal'],-1,-1,[],['other'  'non-carbon tax supporters '],-1,-1,[],[],-1,-1,['Carbon tax proposals in the US continue to prove unsuccessful.'],['Enviros Are Starting To Realize A Carbon Tax Wonâ\x80\x99t Ever Happen'],-1,-1,['no_winner'],['no_winner'],-1,-1,['other'  'carbon tax supporters'],['other'  'carbon tax proposal '],-1,-1
596,TheBlaze,right_bias,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,n/a: problem is resolved,n/a: problem is resolved,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,[],['a press release touting the study â\x80\x99s new findings 0'],-1,-1,['other'  'rising temperatures'],[],-1,-1,[],['other'  'species in some parts of the world'],-1,-1,['other'  ' animals in the Arctic region'],['other'  'animals in artic region'],-1,-1,['Global warming fail: Study finds melting sea ice is actually helping Arctic animals'],['Global warming fail: Study finds melting sea ice is actually helping Arctic animals'],-1,-1,[],['no_winner'],-1,-1,[],['other'  'proponents of global warming'],-1,-1
32,drudgereport,right_bias,False,2019,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,['Prime Minister Giuseppe Conte 3'],['Prime Minister Giuseppe Conte 3'],-1,-1,['other'  'Global warming'],['the highest tide in 50 years 1'],-1,-1,['Venice 0'],['Venice 0'],-1,-1,[],['other'  'tourists'],-1,-1,['Italy declares state of emergency in Venice after flood...'],['tourists are not empathetic while Italians are suffering  and Conte is trying to salvage this situation but MOSE is ineffective because of corruption and delays. '],-1,-1,[],['other'  'tourists'],-1,-1,[],['Venice 0'  'people who live here'],-1,-1
192,theguardian,left_center_bias,False,2019,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,,,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,['Beto Oâ\x80\x99Rourke 0'],[],-1,-1,['other'  'fossil fuels'],['Beto Oâ\x80\x99Rourke 0'],-1,-1,[],[],-1,-1,[],[],-1,-1,"[""Beto O'Rourke: just how green is the Texas Democrat?""]","[""Beto O'Rourke: just how green is the Texas Democrat?""]",-1,-1,[],[],-1,-1,[],[],-1,-1
233,npr,left_center_bias,False,2019,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  'reforestation'],['the United Nations panel on climate change 1'],-1,-1,['Emissions from agricultural production 2'],['Emissions from agricultural production 2'],-1,-1,[],['Earth 5'],-1,-1,[],[],-1,-1,['To Slow Global Warming  U.N. Warns Agriculture Must Change'],['To Slow Global Warming  U.N. Warns Agriculture Must Change'],-1,-1,[],[],-1,-1,[],[],-1,-1
711,The Huffington Post,left_bias,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  'carbon pricing'],['plan 5'],-1,-1,['other'  'climate denialism'],['the billionaire Republican megadonor 1'],-1,-1,[],['other'  'coastal communities'],-1,-1,[],[],-1,-1,"[""Don't Be Fooled By The Gentler Tone Of Charles Koch's Climate-Change Denial""]","[""Don't Be Fooled By The Gentler Tone Of Charles Koch's Climate-Change Denial""]",-1,-1,[],[],-1,-1,[],[],-1,-1
13,thedailycaller,right_bias,False,2019,-1,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,,-1,-1,,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,['Greta Thunberg   a 16-year - old climate change activist 0'],-1,-1,['Greta Thunberg   a 16-year - old climate change activist 0'],['other'  'fossil fuels'],-1,-1,[],[],-1,-1,[],[],-1,-1,[],['Climate Activist Greta Thunberg included in Time 100 List'],-1,-1,['TIME 100 List Includes 16-Year-Old Climate Activist Who Says A â\x80\x98Sixth Mass Extinctionâ\x80\x99 Is Upon Us'],[],-1,-1,[],[],-1,-1,[]
474,cbsnews,left_center_bias,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,,,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,[],[],-1,-1,['other'  'Trump administration '],['Judge Brett Kavanaugh 1'],-1,-1,['other'  'Envrionmental cases in the Supreme Court'],['other'  'environement '],-1,-1,[],[],-1,-1,"[""Environmental groups troubled by Supreme Court pick Brett Kavanaugh's record""]","[""Environmental groups troubled by Supreme Court pick Brett Kavanaugh's record""]",-1,-1,[],[],-1,-1,[],[],-1,-1
81,motherjones,left_bias,False,2019,-1,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,no,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,,-1,-1,,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,['other'  'Cory Booker; Nuclear Energy'],-1,-1,['Cory Booker 0'],[],-1,-1,['other'  'Carbon'],['other'  'poor communities of color'],-1,-1,['other'  'Communities of colour in America'],[],-1,-1,[],['Cory Booker Says Any Serious Climate Plan Has to Include Nuclear Power'],-1,-1,['Cory Booker Says Any Serious Climate Plan Has to Include Nuclear Power'],[],-1,-1,[],[],-1,-1,[]
676,The Huffington Post,left_bias,False,2017,-1,yes,yes,-1,yes,yes,no,-1,no,no,no,-1,no,no,no,-1,no,no,yes,-1,no,no,no,-1,yes,no,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,yes,yes,-1,yes,yes,yes,-1,yes,no,yes,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,,,-1,,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,['other'  'The Clean Power Plan'],['change 2'],-1,['change 2'],['the Trump administration 0'],['the Trump administration 0'],-1,['the Trump administration 0'],['other'  'Citizens impacted by environmental disasters'],['the United States â\x80\x99 1'],-1,['the United States â\x80\x99 1'],[],['the Trump administration 0'],-1,[],['Trump Axes Climate Plan As The World Burns'],['Trump does not provide a climate change plan'],-1,['Trump administration scraps climate policy without replacement despite natural disasters linked to climate change in the US '],[],[],-1,[],[],[],-1,[]
381,thedailycaller,right_bias,False,2018,-1,yes,yes,-1,yes,no,no,-1,no,no,yes,-1,no,no,no,-1,no,yes,yes,-1,no,no,no,-1,no,no,no,-1,no,no,yes,-1,no,no,no,-1,no,no,yes,-1,yes,no,no,-1,no,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,yes,-1,yes,,,-1,,yes,yes,-1,no,no,yes,-1,yes,no,yes,-1,no,no,no,-1,no,no,yes,-1,no,['The United Nations Intergovernmental Panel On Climate Change â\x80\x99s 0'],['University of Colorado professor Roger Pielke   Jr. 2'],-1,[],[],['other'  'other media outlets'],-1,['other'  'Media outlets '],[],['other'  'Mediterranean; North America; global economy'],-1,[],[],[],-1,[],['UNâ\x80\x99s New Report Shows little to no evidence global warming caused many types of extreme weather events to increase'],['global warming does not cause extreme weather  however there will be more extreme weather'],-1,['UNâ\x80\x99s New Report Shows Thereâ\x80\x99s â\x80\x98Little Basisâ\x80\x99 For Claim That global warming caused many types of extreme weather events to increase'],[],['University of Colorado professor Roger Pielke   Jr. 2'],-1,[],[],['other'  'climate activists'],-1,[]
556,breitbart,questionable_source,False,2018,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,,,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,[],[],-1,-1,['the Berkeley City Council 1'],['the Berkeley City Council 1'],-1,-1,['other'  'Residents of Berkieley'],[],-1,-1,[],[],-1,-1,"[""Criticism of Berkeley's Overly Dramatic Declaration that â\x80\x98Climate Emergencyâ\x80\x99 Worse Than World War II""]",['The Berkeley City Council confidence about their findings do not match the findings discovered by other scientists '],-1,-1,[],[],-1,-1,[],[],-1,-1
678,The Huffington Post,left_bias,False,2017,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,['other'  'Texan Senators; Clean Energy Technology'],['Senators 6'],-1,-1,['other'  'Texan Senators; Fossil fuels.'],['Republican politicians 0'],-1,-1,['other'  'Texas'],['your state 7'],-1,-1,[],['Senators 6'],-1,-1,['An Open Letter To Senators of Texas: Clean Energy Technology Can Save Us'],['An Open Letter To Senators Cruz And Cornyn Of Texas'],-1,-1,[],['no_winner'],-1,-1,[],['People 3'],-1,-1
846,Breitbart,questionable_source,False,2017,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,,,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,['The Paris Agreement 3'],[],-1,-1,['other'  'Carbon pollution '],['the Pope â\x80\x99s 1'],-1,-1,['other'  'Global ecosystems'],['the World 0'],-1,-1,[],[],-1,-1,['Pope Francis Calls for â\x80\x98Prompt and Effectiveâ\x80\x99 Response to Climate Change'],['it is pollution in air and water that is causing real harm  and not carbon in the atmosphere'],-1,-1,[],['no_winner'],-1,-1,[],['other'  'people dying of pollution'],-1,-1
494,cbsnews,left_center_bias,False,2018,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1,not_relevant,-1
883,Breitbart,questionable_source,False,2017,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,,,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,[],[],-1,-1,['other'  'Climate change believers. '],['other'  'Greens'],-1,-1,['other'  'Tony Abbott; Western Civilization '],['Aussie ex - Prime Minister Tony Abbott 1'],-1,-1,[],[],-1,-1,['Delingpole: Aussie ex-PM Abbott Slams Climate Change â\x80\x98Religionâ\x80\x99'],['Climate change is not real and it will destroy the Australian economy and the Western civilisation'],-1,-1,['other'  'Malcolm Turnbull'],['no_winner'],-1,-1,['Aussie ex - Prime Minister Tony Abbott 1'],['Aussie ex - Prime Minister Tony Abbott 1'],-1,-1
725,The Huffington Post,left_bias,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,['Four Christian church leaders in Montana 0'],['their state â\x80\x99s Republican senator 1'],-1,-1,['other'  'Sen. Steve Daines'],['their state â\x80\x99s Republican senator 1'],-1,-1,['other'  'Montana environment'],['this state 3'],-1,-1,[],['their state â\x80\x99s Republican senator 1'],-1,-1,"[""Church Leaders Are Begging Their State's Senator To Give Up Global Warming Denial""]","[""Church Leaders Are Begging Their State's Senator To Give Up Global Warming Denial""]",-1,-1,[],[],-1,-1,[],[],-1,-1
397,motherjones,left_bias,False,2018,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1,not_relevant,-1,-1,-1
